2021 FIBRS Reporting Agencies,Unnamed: 1,Unnamed: 2,2021 Annual Crime Data by Group,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,2021 Violent Crime Offenses by Quarter,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,2021 Property Crime Offenses by Quarter,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,2021 Other Crime Offenses by Quarter,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191,Unnamed: 192,Unnamed: 193,Unnamed: 194,Unnamed: 195,Unnamed: 196,Unnamed: 197,Unnamed: 198,Unnamed: 199,Unnamed: 200,Unnamed: 201,Unnamed: 202,Unnamed: 203,Unnamed: 204,Unnamed: 205,Unnamed: 206,Unnamed: 207,Unnamed: 208,Unnamed: 209,Unnamed: 210,Unnamed: 211,Unnamed: 212,Unnamed: 213,Unnamed: 214,Unnamed: 215,Unnamed: 216,Unnamed: 217,Unnamed: 218,Unnamed: 219,Unnamed: 220,Unnamed: 221,Unnamed: 222,Unnamed: 223,Unnamed: 224,Unnamed: 225,Unnamed: 226,Unnamed: 227,Unnamed: 228,Unnamed: 229,Unnamed: 230,2022 FIBRS Reporting Agencies,2022 Annual Crime Data by Group,2022 Violent Crime Offenses by Quarter,2022 Property Crime Offenses by Quarter,2022 Other Crime Offenses by Quarter,2023 FIBRS Reporting Agencies,Unnamed: 3,2023 Annual Crime Data by Group,Unnamed: 9,2023 Violent Crime Offenses by Quarter,Unnamed: 33,2023 Property Crime Offenses by Quarter,Unnamed: 93,2023 Other Crime Offenses by Quarter,Unnamed: 231
,Belleair Beach Police Department,"1,643",,0.0,30,1825.9,24,1460.7,,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,,1,0,1,2,121.7,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,4,0,0,15,19,1156.4,0,0,0,1,1,60.9,0,1,0,0,1,60.9,0,0,0,0,0,0.0,2,2,0,2,6,365.2,0,0,0,1,1,60.9,,0,0,0,0,0.0,0,0,0,0,0,0.0,0,6,1,3,10,608.6,0,0,0,0,0,0.0,0,1,0,0,1,60.9,0,0,0,0,0,0.0,0,2,3,2,7,426.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,1,1,1,4,243.5,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,60.9,1,0,0,0,1,60.9,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Pinellas,0,0,0,0,,,,,,,,,,
,Belleair Bluffs Police Department,"2,332",,128.6,26,1114.9,28,1200.7,,0,0,0,0,0.0,0,1,0,0,1,42.9,0,1,0,0,1,42.9,0,0,0,1,1,42.9,,0,0,2,2,85.8,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,2,1,4,171.5,0,0,1,7,8,343.1,0,0,0,1,1,42.9,0,0,0,0,0,0.0,0,0,0,0,0,0.0,4,2,1,2,9,385.9,0,1,0,1,2,85.8,,0,0,0,0,0.0,0,0,0,0,0,0.0,5,4,2,3,14,600.3,0,0,0,0,0,0.0,0,1,0,0,1,42.9,0,0,0,0,0,0.0,0,1,4,2,7,300.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,1,3,0,5,214.4,0,0,0,1,1,42.9,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Pinellas,3,0,0,0,,,,,,,,,,
,Belleair Police Department,"4,372",,45.7,41,937.8,28,640.4,,0,0,0,0,0.0,0,1,0,0,1,22.9,0,0,0,0,0,0.0,0,1,0,0,1,22.9,,0,3,2,5,114.4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2,8,5,2,17,388.8,0,0,0,0,0,0.0,1,1,2,1,5,114.4,0,0,0,0,0,0.0,3,4,4,3,14,320.2,0,0,0,0,0,0.0,,0,0,0,0,0.0,0,0,0,0,0,0.0,3,2,1,1,7,160.1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,3,6,3,1,13,297.3,0,0,0,0,0,0.0,0,0,0,1,1,22.9,0,0,0,0,0,0.0,0,0,0,1,1,22.9,0,0,0,1,1,22.9,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,0,1,22.9,0,0,1,2,3,68.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,22.9,Pinellas,2,0,0,0,,,,,,,,,,
,City of Seminole,"19,476",,164.3,352,1807.4,416,2136.0,,0,0,0,0,0.0,5,5,4,1,15,77.0,0,0,0,1,1,5.1,2,3,8,3,16,82.2,,7,5,11,26,133.5,0,0,1,0,1,5.1,0,0,0,0,0,0.0,23,14,38,56,131,672.6,11,8,8,12,39,200.2,3,3,3,3,12,61.6,6,8,11,4,29,148.9,0,0,0,0,0,0.0,19,24,25,25,93,477.5,4,4,6,7,21,107.8,,0,1,0,1,5.1,0,1,2,0,3,15.4,28,31,19,28,106,544.3,0,0,0,0,0,0.0,4,2,1,2,9,46.2,0,0,0,2,2,10.3,34,33,25,36,128,657.2,0,0,0,0,0,0.0,1,1,3,1,6,30.8,23,23,28,33,107,549.4,0,4,3,7,14,71.9,0,1,1,0,2,10.3,0,0,0,0,0,0.0,0,1,0,0,1,5.1,1,1,3,2,7,35.9,0,3,0,1,4,20.5,0,0,0,0,0,0.0,2,6,2,0,10,51.3,5,2,6,3,16,82.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Pinellas,32,0,3,0,,,,,,,,,,
,Dunedin Police Department,"36,102",,121.9,384,1063.7,547,1515.2,,0,0,0,1,2.8,4,3,1,3,11,30.5,1,0,2,1,4,11.1,6,12,6,4,28,77.6,,5,11,11,35,96.9,0,0,0,0,0,0.0,0,0,0,0,0,0.0,7,20,11,6,44,121.9,26,28,34,18,106,293.6,7,6,9,6,28,77.6,10,6,10,9,35,96.9,1,0,1,0,2,5.5,19,26,23,37,105,290.8,2,8,8,11,29,80.3,,0,0,0,0,0.0,0,0,0,0,0,0.0,50,61,51,55,217,601.1,0,1,1,2,4,11.1,3,6,9,11,29,80.3,2,0,0,0,2,5.5,17,25,19,13,74,205.0,0,0,0,0,0,0.0,0,0,0,4,4,11.1,40,31,27,32,130,360.1,11,6,2,9,28,77.6,1,1,1,1,4,11.1,0,0,0,0,0,0.0,0,2,0,0,2,5.5,1,0,1,0,2,5.5,0,0,1,0,1,2.8,0,0,0,0,0,0.0,1,4,0,5,10,27.7,8,11,8,10,37,102.5,1,1,0,1,3,8.3,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Pinellas,44,1,8,0,,,,,,,,,,
,Indian Rocks Beach PD,"3,719",,134.4,76,2043.6,87,2339.3,,0,0,0,0,0.0,0,0,1,0,1,26.9,1,0,1,0,2,53.8,1,0,0,1,2,53.8,,9,0,2,13,349.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2,4,0,4,10,268.9,7,2,2,2,13,349.6,2,0,0,0,2,53.8,0,1,2,0,3,80.7,0,0,0,0,0,0.0,7,9,4,9,29,779.8,0,4,1,1,6,161.3,,0,0,0,0,0.0,0,0,0,0,0,0.0,9,8,13,6,36,968.0,0,0,0,0,0,0.0,1,0,1,1,3,80.7,0,0,0,0,0,0.0,5,3,4,10,22,591.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2,5,6,5,18,484.0,0,1,0,0,1,26.9,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1,1,2,53.8,0,0,0,0,0,0.0,0,1,1,0,2,53.8,1,2,0,0,3,80.7,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Pinellas,5,0,2,0,,,,,,,,,,
,Indian Shores Police Department,"1,207",,165.7,12,994.2,31,2568.4,,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1,1,2,165.7,,1,1,0,2,165.7,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,0,1,82.9,0,0,0,0,0,0.0,0,0,1,1,2,165.7,0,0,0,0,0,0.0,2,4,0,0,6,497.1,1,0,0,0,1,82.9,,0,0,0,0,0.0,0,0,0,0,0,0.0,4,5,5,1,15,1242.8,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2,2,1,4,9,745.7,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2,1,0,3,248.6,0,0,1,0,1,82.9,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,0,1,2,165.7,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,0,0,1,82.9,Pinellas,2,0,0,0,,,,,,,,,,
,Largo Police Department,"84,286",,393.9,"2,140",2539.0,"2,688",3189.1,,1,0,1,2,2.4,19,19,15,19,72,85.4,10,9,8,11,38,45.1,55,46,68,51,220,261.0,,40,62,43,182,215.9,0,1,1,0,2,2.4,2,1,0,1,4,4.7,136,196,188,122,642,761.7,48,59,95,62,264,313.2,23,37,15,9,84,99.7,5,6,9,1,21,24.9,0,0,1,1,2,2.4,228,186,209,214,837,993.0,28,19,30,25,102,121.0,,0,0,0,0,0.0,1,3,1,2,7,8.3,305,309,267,314,"1,195",1417.8,0,0,0,0,0,0.0,8,24,17,17,66,78.3,2,6,2,5,15,17.8,80,120,99,101,400,474.6,0,0,0,0,0,0.0,7,4,4,3,18,21.4,117,92,77,81,367,435.4,5,11,15,13,44,52.2,1,1,2,3,7,8.3,0,0,0,0,0,0.0,24,21,16,19,80,94.9,3,2,1,5,11,13.1,67,80,69,67,283,335.8,0,0,0,1,1,1.2,15,18,12,10,55,65.3,31,34,39,30,134,159.0,0,0,0,0,0,0.0,0,0,1,0,1,1.2,0,0,0,0,0,0.0,0,0,2,2,4,4.7,Pinellas,332,0,37,0,,,,,,,,,,
,North Redington Beach PD,"1,495",,0.0,12,802.7,27,1806.0,,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,,0,1,1,2,133.8,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,0,0,1,66.9,0,0,0,0,0,0.0,0,2,0,0,2,133.8,0,0,0,0,0,0.0,1,4,1,0,6,401.3,0,0,0,1,1,66.9,,0,0,0,0,0.0,0,0,0,0,0,0.0,2,2,4,1,9,602.0,0,0,0,0,0,0.0,0,1,0,0,1,66.9,0,0,0,0,0,0.0,1,2,1,0,4,267.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,3,2,3,1,9,602.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,0,1,66.9,1,0,1,1,3,200.7,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Pinellas,0,0,0,0,,,,,,,,,,
,Oldsmar Police Department,"14,924",,247.9,170,1139.1,209,1400.4,,0,0,1,1,6.7,1,0,3,4,8,53.6,1,1,0,1,3,20.1,8,8,3,6,25,167.5,,5,1,2,13,87.1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,13,17,11,17,58,388.6,8,16,5,8,37,247.9,4,3,4,5,16,107.2,3,5,1,3,12,80.4,0,0,0,0,0,0.0,7,6,6,5,24,160.8,0,2,5,3,10,67.0,,0,0,0,0,0.0,0,0,0,0,0,0.0,21,27,16,24,88,589.7,0,1,3,0,4,26.8,0,0,3,1,4,26.8,0,0,0,0,0,0.0,2,5,4,6,17,113.9,0,0,0,0,0,0.0,1,1,0,0,2,13.4,14,11,16,16,57,381.9,2,4,1,3,10,67.0,1,0,1,2,4,26.8,0,0,0,0,0,0.0,1,0,0,1,2,13.4,0,0,0,0,0,0.0,0,0,0,1,1,6.7,0,0,0,0,0,0.0,0,3,1,3,7,46.9,0,5,2,5,12,80.4,1,0,0,0,1,6.7,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Pinellas,37,0,5,0,,,,,,,,,,
,Redington Beaches Police Department,"1,375",,72.7,11,800.0,21,1527.3,,0,0,0,0,0.0,0,1,0,0,1,72.7,0,0,0,0,0,0.0,0,0,0,0,0,0.0,,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1,1,2,145.5,0,0,0,0,0,0.0,0,1,1,0,2,145.5,0,0,0,0,0,0.0,2,2,2,0,6,436.4,0,0,0,1,1,72.7,,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,5,3,8,581.8,0,0,0,0,0,0.0,1,0,0,0,1,72.7,0,0,0,0,0,0.0,3,2,3,0,8,581.8,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1,0,1,72.7,0,0,0,0,0,0.0,0,0,1,0,1,72.7,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,0,0,1,72.7,1,0,0,0,1,72.7,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Pinellas,1,0,0,0,,,,,,,,,,
,South Pasadena Police Department,"5,417",,92.3,67,1236.8,106,1956.8,,0,0,0,0,0.0,1,0,1,0,2,36.9,0,0,1,1,2,36.9,0,0,1,0,1,18.5,,0,4,0,5,92.3,0,0,0,0,0,0.0,0,0,0,0,0,0.0,4,9,8,1,22,406.1,2,2,3,0,7,129.2,0,0,0,1,1,18.5,2,2,0,1,5,92.3,0,0,0,0,0,0.0,4,4,9,5,22,406.1,0,1,1,3,5,92.3,,0,0,0,0,0.0,0,0,0,0,0,0.0,7,10,7,5,29,535.4,1,0,0,0,1,18.5,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6,10,8,6,30,553.8,0,0,0,0,0,0.0,1,1,0,0,2,36.9,5,11,5,7,28,516.9,1,2,2,1,6,110.8,0,1,1,0,2,36.9,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,18.5,1,1,3,2,7,129.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Pinellas,5,0,1,0,,,,,,,,,,
,St. Pete Beach Police Department,"8,878",,247.8,123,1385.4,302,3401.7,,0,0,0,0,0.0,1,4,0,1,6,67.6,0,0,0,0,0,0.0,4,4,6,2,16,180.2,,2,1,6,12,135.2,1,0,0,1,2,22.5,0,0,0,0,0,0.0,2,0,5,0,7,78.8,8,5,7,1,21,236.5,0,2,2,2,6,67.6,1,1,2,5,9,101.4,0,0,0,2,2,22.5,8,15,15,10,48,540.7,4,4,4,4,16,180.2,,0,0,0,0,0.0,0,0,0,0,0,0.0,28,30,43,33,134,1509.3,0,0,0,0,0,0.0,1,1,2,1,5,56.3,2,0,0,0,2,22.5,16,19,19,17,71,799.7,0,0,0,0,0,0.0,4,1,0,1,6,67.6,16,13,16,14,59,664.6,0,1,1,1,3,33.8,1,0,0,0,1,11.3,0,0,0,0,0,0.0,0,0,1,0,1,11.3,1,0,1,0,2,22.5,2,1,1,0,4,45.1,0,0,0,0,0,0.0,0,2,3,1,6,67.6,1,1,3,3,8,90.1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Pinellas,22,0,3,0,,,,,,,,,,
,Tarpon Springs Police Department,"25,752",,205.8,312,1211.6,606,2353.2,,0,0,0,1,3.9,1,4,3,2,10,38.8,2,2,2,4,10,38.8,5,16,5,6,32,124.3,,7,8,4,22,85.4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,4,20,18,14,56,217.5,13,7,9,10,39,151.4,3,8,9,6,26,101.0,1,1,3,2,7,27.2,0,0,0,0,0,0.0,34,29,41,35,139,539.8,4,2,10,7,23,89.3,,0,0,0,0,0.0,1,1,1,0,3,11.6,70,49,78,50,247,959.1,0,1,0,1,2,7.8,7,5,10,1,23,89.3,2,1,1,1,5,19.4,30,33,50,46,159,617.4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,19,23,22,19,83,322.3,3,4,7,3,17,66.0,0,1,3,0,4,15.5,0,0,0,0,0,0.0,0,2,1,2,5,19.4,1,0,0,0,1,3.9,3,2,4,3,12,46.6,0,0,0,0,0,0.0,6,7,4,8,25,97.1,2,7,6,4,19,73.8,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,0,0,1,3.9,Pinellas,53,1,3,0,,,,,,,,,,
,Treasure Island Police Department,"6,586",,364.4,129,1958.7,215,3264.5,,0,0,0,0,0.0,2,0,0,2,4,60.7,1,2,0,2,5,75.9,3,2,6,4,15,227.8,,3,3,6,13,197.4,0,0,0,0,0,0.0,0,0,1,0,1,15.2,1,13,7,10,31,470.7,3,10,3,3,19,288.5,0,0,0,3,3,45.6,6,6,5,1,18,273.3,0,0,0,0,0,0.0,7,6,6,18,37,561.8,1,4,1,1,7,106.3,,0,0,0,0,0.0,0,0,0,0,0,0.0,28,33,29,34,124,1882.8,0,0,1,0,1,15.2,2,1,0,2,5,75.9,0,0,1,0,1,15.2,3,3,5,4,15,227.8,0,0,0,0,0,0.0,0,0,0,0,0,0.0,8,14,14,3,39,592.2,1,2,3,3,9,136.7,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,2,1,1,5,75.9,0,0,0,0,0,0.0,0,1,4,3,8,121.5,3,2,2,1,8,121.5,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Pinellas,24,0,1,0,,,,,,,,,,
,Crescent City Police Department,"1,692",,354.6,34,2009.5,53,3132.4,,0,0,0,0,0.0,0,0,0,1,1,59.1,2,0,0,0,2,118.2,1,2,0,0,3,177.3,,1,4,0,5,295.5,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2,1,0,0,3,177.3,1,2,4,2,9,531.9,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2,2,5,3,12,709.2,2,1,1,1,5,295.5,,0,0,0,0,0.0,0,0,0,0,0,0.0,2,5,3,5,15,886.5,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6,5,12,2,25,1477.5,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,0,0,1,59.1,0,1,1,0,2,118.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5,2,0,7,413.7,0,0,0,0,0,0.0,2,0,1,0,3,177.3,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Putnam,6,0,0,0,,,,,,,,,,
,Palatka Police Department,"10,529",,778.8,373,3542.6,469,4454.4,,1,0,0,1,9.5,0,1,0,1,2,19.0,2,4,5,7,18,171.0,21,15,14,11,61,579.4,,7,2,3,17,161.5,0,0,0,0,0,0.0,0,0,1,0,1,9.5,57,39,43,43,182,1728.6,7,5,17,7,36,341.9,3,1,7,4,15,142.5,1,2,9,1,13,123.5,0,0,2,3,5,47.5,13,18,25,23,79,750.3,8,8,3,6,25,237.4,,0,0,0,0,0.0,0,0,1,0,1,9.5,42,52,37,34,165,1567.1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,64,57,54,39,214,2032.5,0,0,0,0,0,0.0,0,0,0,0,0,0.0,9,7,10,5,31,294.4,1,0,0,1,2,19.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2,2,2,4,10,95.0,0,0,0,0,0,0.0,13,14,6,11,44,417.9,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,2,0,2,19.0,Putnam,82,0,5,0,,,,,,,,,,
,Putnam County Sheriff's Office,"59,835",,158.8,486,812.2,"1,196",1998.8,,0,0,0,1,1.7,5,7,3,3,18,30.1,1,0,0,1,2,3.3,20,12,21,21,74,123.7,,35,26,14,104,173.8,0,0,0,0,0,0.0,0,0,0,0,0,0.0,4,4,9,4,21,35.1,12,19,9,8,48,80.2,4,5,5,4,18,30.1,3,2,3,2,10,16.7,0,0,0,0,0,0.0,42,60,51,35,188,314.2,22,28,23,24,97,162.1,,0,0,0,0,0.0,1,0,0,0,1,1.7,117,129,112,88,446,745.4,0,0,0,1,1,1.7,6,4,2,1,13,21.7,1,2,3,3,9,15.0,82,120,198,179,579,967.7,0,0,0,0,0,0.0,0,0,0,0,0,0.0,7,4,0,2,13,21.7,2,4,2,3,11,18.4,0,0,0,0,0,0.0,0,5,0,0,5,8.4,0,1,0,1,2,3.3,0,0,0,0,0,0.0,10,12,13,9,44,73.5,0,0,0,0,0,0.0,7,20,19,19,65,108.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,2,2,2,7,11.7,Putnam,95,1,29,0,,,,,,,,,,
,Sarasota County Sheriff's Office,"282,572",,152.2,"3,471",1228.4,"4,148",1467.9,,2,1,0,4,1.4,8,12,13,5,38,13.4,9,6,11,10,36,12.7,89,84,89,90,352,124.6,,95,109,97,410,145.1,1,1,0,0,2,0.7,0,0,0,1,1,0.4,179,187,173,187,726,256.9,136,173,106,140,555,196.4,30,34,31,37,132,46.7,98,107,118,110,433,153.2,1,0,4,1,6,2.1,219,228,184,184,815,288.4,97,104,92,98,391,138.4,,0,0,0,0,0.0,0,0,1,3,4,1.4,346,401,364,328,"1,439",509.3,0,0,0,0,0,0.0,21,10,8,11,50,17.7,5,0,1,6,12,4.2,257,278,295,267,"1,097",388.2,0,0,0,0,0,0.0,15,9,10,5,39,13.8,238,235,238,206,917,324.5,40,22,26,25,113,40.0,5,8,3,3,19,6.7,0,0,0,0,0,0.0,7,0,1,6,14,5.0,9,5,1,3,18,6.4,37,37,54,40,168,59.5,0,0,0,0,0,0.0,6,1,0,1,8,2.8,53,39,67,70,229,81.0,0,0,0,3,3,1.1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6,4,4,4,18,6.4,Sarasota,430,1,109,0,,,,,,,,,,
,St. Augustine Beach Police Department,"6,914",,43.4,44,636.4,120,1735.6,,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,0,0,1,14.5,0,1,0,1,2,28.9,,0,2,1,4,57.9,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,0,0,1,14.5,2,0,1,0,3,43.4,1,0,0,0,1,14.5,1,0,0,0,1,14.5,0,0,0,0,0,0.0,10,6,13,5,34,491.8,0,0,0,0,0,0.0,,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2,2,1,5,72.3,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,13,20,18,18,69,998.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,3,4,7,2,16,231.4,0,2,0,2,4,57.9,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,5,4,6,7,22,318.2,0,0,0,0,0,0.0,1,1,0,0,2,28.9,0,2,0,0,2,28.9,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,St. Johns,3,0,1,0,,,,,,,,,,
